repayment_id,loan_id,repayment_amount,loan_repayment_method_id,repayment_collected_date,collector_id,repayment_backdate,repayment_backdated_date,repayment_adjust_remaining_schedule,repayment_adjust_remaining_schedule_pro_rata,repayment_manual_composition,principal_repayment_amount,interest_repayment_amount,fees_repayment_amount,penalty_repayment_amount,loandisk_system_date,repayment_description,dea_cash_bank_account,branch_id,custom_field_23214
76393262,8681503,1000.0,35306,17/07/2025,39988,,,,,,1000.0,0.0,0.0,0.0,18/07/2025 4:43am,,,12936,TGH8F5T8RY
76393263,7681888,100000.0,286456,17/07/2025,39988,0.0,,0.0,0.0,0.0,21698.05,75000.0,1426.95,1875.0,18/07/2025 5:14am,,16758.0,12936,FT25198M5TBX
76453144,8716550,22500.0,35306,18/07/2025,40147,0.0,,0.0,0.0,0.0,22500.0,0.0,0.0,0.0,18/07/2025 12:28pm,,0.0,12936,TGI9HHX8N1
76475963,8310760,11000.0,35306,18/07/2025,97341,,,,,,11000.0,0.0,0.0,0.0,18/07/2025 10:21am,,,12936,TGI4FZHHLO
76475966,8606933,7000.0,35306,18/07/2025,97341,,,,,,0.0,7000.0,0.0,0.0,18/07/2025 10:22am,,,12936,TGI0GFSOJS
76475968,8642438,29380.0,35306,18/07/2025,97341,,,,,,17824.08,8555.56,3000.36,0.0,18/07/2025 10:25am,,,12936,TGI0H3BZ6S
76475970,8642655,9000.0,35306,18/07/2025,97341,,,,,,237.12,5762.88,3000.0,0.0,18/07/2025 10:27am,,,12936,TGI1H5ENWZ
76475973,8263196,30000.0,35306,18/07/2025,97341,,,,,,18200.08,8800.0,2999.92,0.0,18/07/2025 10:28am,,,12936,TGI1HAKV03
76475975,8263196,134.0,35306,18/07/2025,97341,,,,,,133.25,0.0,0.75,0.0,18/07/2025 11:41am,,,12936,TGI1HMTEVD-1
76475978,8271210,3962.0,35306,18/07/2025,97341,,,,,,3218.0,644.0,100.0,0.0,18/07/2025 11:41am,,,12936,TGI1HMTEVD-2
76476452,8435390,70000.0,286456,18/07/2025,97341,0.0,,0.0,0.0,0.0,60318.34,6000.0,2931.66,750.0,18/07/2025 11:30am,,16758.0,12936,FT25199Y5YK3
76523602,8638319,40000.0,35306,18/07/2025,97341,,,,,,4897.6,32102.4,3000.0,0.0,18/07/2025 2:48pm,,,12936,TGI6HY1KVI
76523603,8339727,185000.0,286456,18/07/2025,40147,0.0,,0.0,0.0,0.0,115384.62,64615.38,5000.0,0.0,18/07/2025 3:07pm,,16758.0,12936,FT25199P4VNK
76523604,6475626,228046.0,286456,18/07/2025,39988,0.0,,0.0,0.0,0.0,172222.24,15500.0,40322.76,1.0,18/07/2025 3:10pm,,16758.0,12936,FT25199DS7SJ
76523605,7681888,41210.0,286456,18/07/2025,39988,0.0,,0.0,0.0,0.0,40801.95,0.0,0.03,408.02,18/07/2025 3:12pm,,16758.0,12936,FT25199ZR0RK
76547888,8716550,57000.0,35306,18/07/2025,40147,,,,,,57000.0,0.0,0.0,0.0,19/07/2025 9:14am,,,12936,TGI0HN9WEK
76547889,8405800,21675.0,35306,18/07/2025,40147,,,,,,14166.67,6799.98,0.0,708.35,19/07/2025 2:26pm,,,12936,TGI9JEO34F
76547890,8702448,1500.0,35306,18/07/2025,39988,,,,,,1500.0,0.0,0.0,0.0,19/07/2025 2:28pm,,,12936,TGI4KBX6OK
76547891,8837086,2000.0,35306,18/07/2025,97341,,,,,,0.0,1000.0,1000.0,0.0,19/07/2025 2:32pm,,,12936,TGI0KOCZ72
76547899,8716550,10985.0,35306,19/07/2025,40147,,,,,,10985.0,0.0,0.0,0.0,19/07/2025 9:15am,,,12936,TGJ9LSTMK9
76547900,8663480,10000.0,35306,19/07/2025,39988,,,,,,0.0,7066.67,2933.33,0.0,19/07/2025 2:36pm,,,12936,TGJ3LPFTNF
76547901,7651703,140000.0,35306,19/07/2025,40147,,,,,,0.0,0.0,52833.34,87166.66,19/07/2025 2:40pm,,,12936,TGJ9MSREPD
76547902,8637320,500.0,286456,19/07/2025,39988,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,500.0,19/07/2025 2:47pm,,16758.0,12936,FT252004TPLZ
76547903,8793309,2000.0,286456,19/07/2025,97341,0.0,,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,19/07/2025 2:53pm,,16758.0,12936,FT252009TGP1
76547904,8677523,5168.0,35306,19/07/2025,97341,,,,,,4223.0,845.0,100.0,0.0,21/07/2025 4:21am,,,12936,TGJ4NTH0S2
76547905,8837086,2000.0,35306,19/07/2025,97341,,,,,,0.0,2000.0,0.0,0.0,21/07/2025 4:22am,,,12936,TGJ7OYD1CX
76547906,8702448,5000.0,35306,19/07/2025,39988,,,,,,5000.0,0.0,0.0,0.0,21/07/2025 4:24am,,,12936,TGJ0PI4NPU
76547907,8435390,13932.0,35305,19/07/2025,97341,0.0,,0.0,0.0,0.0,13785.18,0.0,0.0,146.82,21/07/2025 4:34am,,16758.0,12936,FT25200G7K3D
76547931,8681503,1000.0,35306,19/07/2025,39988,,,,,,1000.0,0.0,0.0,0.0,19/07/2025 2:27pm,,,12936,TGI3JW477T
76547932,8093287,48400.0,35306,20/07/2025,40147,,,,,,22916.67,22000.0,3483.33,0.0,21/07/2025 4:25am,,,12936,TGK7PRGU31
76547933,8837086,2000.0,35306,20/07/2025,97341,,,,,,0.0,2000.0,0.0,0.0,21/07/2025 4:26am,,,12936,TGK7TXHCH9
76547934,8668049,5900.0,35306,20/07/2025,39988,,,,,,0.0,2900.0,3000.0,0.0,21/07/2025 4:28am,,,12936,TGK6TZ06N8
76547935,8638319,29000.0,35306,21/07/2025,97341,,,,,,28429.16,0.0,0.0,570.84,21/07/2025 4:31am,,,12936,TGL1U37X3F
76680548,8702813,10000.0,35306,21/07/2025,39988,,,,,,0.0,7000.0,3000.0,0.0,22/07/2025 5:29am,,,12936,TGL1UFDYLD
76680549,8591954,5000.0,35306,21/07/2025,97341,,,,,,0.0,2016.8,2983.2,0.0,22/07/2025 5:32am,,,12936,TGL8UPZSBE
76680550,8668049,11950.0,35306,21/07/2025,39988,,,,,,0.0,11950.0,0.0,0.0,22/07/2025 5:33am,,,12936,TGL2WTJIR2
76680551,8842190,2000.0,35306,21/07/2025,97341,,,,,,0.0,2000.0,0.0,0.0,22/07/2025 5:36am,,,12936,TGL8XV876I
76680552,8842190,2000.0,35306,21/07/2025,97341,,,,,,0.0,2000.0,0.0,0.0,22/07/2025 5:37am,,,12936,TGL9YHZ75B
76680553,8837086,2000.0,35306,21/07/2025,97341,,,,,,0.0,2000.0,0.0,0.0,22/07/2025 5:38am,,,12936,TGL8YMFPMA
76680554,8606933,3000.0,35306,21/07/2025,97341,,,,,,0.0,3000.0,0.0,0.0,22/07/2025 5:39am,,,12936,TGL8YQYUCC
76680555,6287000,2500.0,35306,22/07/2025,39988,,,,,,0.0,543.56,1956.44,0.0,22/07/2025 5:42am,,,12936,TGM9YULJ5Z
76680556,8660710,73000.0,35306,21/07/2025,40147,,,,,,48124.97,21875.03,3000.0,0.0,22/07/2025 5:49am,,,12936,TGM9YZ3WC3
76789852,8263186,2000.0,35306,22/07/2025,97341,,,,,,1781.24,0.0,0.0,218.76,23/07/2025 5:40am,,,12936,TGM6ZWN6WS
76789853,8638319,11000.0,35306,22/07/2025,97341,,,,,,113.24,7885.63,3000.0,1.13,23/07/2025 5:42am,,,12936,TGM61IP4EO
76789855,8591968,985.0,35306,22/07/2025,39988,,,,,,920.0,0.6,0.0,64.4,23/07/2025 5:45am,,,12936,TGM420X12G-1
76789856,7912867,695.0,35306,22/07/2025,39988,,,,,,0.0,0.0,695.0,0.0,23/07/2025 5:45am,,,12936,TGM420X12G-2
76789858,7908213,16000.0,35306,22/07/2025,39988,,,,,,10125.0,2760.0,3000.0,115.0,23/07/2025 5:47am,,,12936,TGM12B8AFZ
76789859,8668049,3000.0,35306,22/07/2025,39988,,,,,,949.21,2050.79,0.0,0.0,23/07/2025 5:48am,,,12936,TGM92ICRRD
76789860,8681503,1000.0,35306,22/07/2025,39988,,,,,,1000.0,0.0,0.0,0.0,23/07/2025 5:49am,,,12936,TGM1403CRZ
76789861,6287000,2500.0,35306,22/07/2025,39988,,,,,,0.0,2500.0,0.0,0.0,23/07/2025 5:50am,,,12936,TGM34764EX
76789862,8702448,4000.0,35306,22/07/2025,39988,,,,,,4000.0,0.0,0.0,0.0,23/07/2025 5:51am,,,12936,TGM0490C82
76789863,8671965,14000.0,35306,22/07/2025,40147,,,,,,51.63,10948.37,3000.0,0.0,23/07/2025 5:54am,,,12936,TGM949FVZP
76789864,8837086,2000.0,35306,22/07/2025,97341,,,,,,0.0,2000.0,0.0,0.0,23/07/2025 5:55am,,,12936,TGM44BHHY6
76789865,7908213,1360.0,35306,22/07/2025,39988,,,,,,1360.0,0.0,0.0,0.0,23/07/2025 5:56am,,,12936,TGM44H09RM
76789866,8669821,10250.0,35306,22/07/2025,97341,,,,,,0.0,7250.0,3000.0,0.0,23/07/2025 5:57am,,,12936,TGM04I0JGI
76789867,6546787,11555.0,35306,23/07/2025,39988,,,,,,0.0,9055.6,2499.4,0.0,23/07/2025 6:01am,,,12936,TGN54KFXWB
76789868,8263186,3500.0,35306,23/07/2025,97341,,,,,,3463.13,0.0,0.0,36.87,23/07/2025 6:02am,,,12936,TGN251ECNM
76837619,7742243,13000.0,286456,22/07/2025,97341,0.0,,0.0,0.0,0.0,4694.8,5307.8,2997.4,0.0,23/07/2025 6:34am,,16758.0,12936,FT25203VQZCY
76837620,8554279,640500.0,286456,22/07/2025,97341,0.0,,0.0,0.0,0.0,500000.0,54500.0,0.0,86000.0,23/07/2025 6:39am,,16758.0,12936,FT252037G0K8
76837621,8435390,933.0,35305,22/07/2025,97341,0.0,,0.0,0.0,0.0,896.48,0.0,0.68,35.84,23/07/2025 6:44am,,16758.0,12936,FT25203XJ7B4-1
76837622,8669932,69067.0,35305,22/07/2025,97341,0.0,,0.0,0.0,0.0,58330.22,10736.78,0.0,0.0,23/07/2025 6:45am,,16758.0,12936,FT25203XJ7B4-2
76837623,7742243,7000.0,286456,23/07/2025,97341,0.0,,0.0,0.0,0.0,6363.12,0.0,573.25,63.63,23/07/2025 6:55am,,16758.0,12936,FT25204YK5N0
76866962,7908213,16.0,35306,23/07/2025,39988,,,,,,15.0,0.0,0.85,0.15,23/07/2025 1:05pm,,,12936,TGN55EMEV9
76866964,6546787,15000.0,35306,23/07/2025,39988,,,,,,6451.2,8548.8,0.0,0.0,23/07/2025 1:06pm,,,12936,TGN35LPPEN
76866966,7912410,75917.0,35306,23/07/2025,40147,,,,,,58333.33,14000.0,3000.34,583.33,23/07/2025 1:11pm,,,12936,TGN56D153H-1
76866968,7913773,5483.0,35306,23/07/2025,40147,,,,,,4688.0,628.0,167.0,0.0,23/07/2025 1:13pm,,,12936,TGN56D153H-2
76866969,8263186,245.0,35306,23/07/2025,97341,,,,,,224.34,0.0,20.66,0.0,23/07/2025 1:16pm,,,12936,TGN16EAMXB
76866971,7913773,600.0,35306,23/07/2025,40147,,,,,,541.0,0.0,59.0,0.0,23/07/2025 1:25pm,,,12936,TGN36GFG69
76902136,8746888,5000.0,35306,23/07/2025,39988,,,,,,0.0,2000.0,3000.0,0.0,24/07/2025 5:26am,,,12936,TGN28Q43TW
76902137,8837086,2000.0,35306,23/07/2025,97341,,,,,,0.0,2000.0,0.0,0.0,24/07/2025 5:27am,,,12936,TGN592A4CD
76902138,8702813,9376.0,35306,23/07/2025,39988,,,,,,36.08,9339.92,0.0,0.0,24/07/2025 5:29am,,,12936,TGN1982U2F
76902139,8543229,4684.0,35306,24/07/2025,39988,,,,,,3820.0,764.0,100.0,0.0,24/07/2025 5:34am,,,12936,TGO59L4J57-1
76902141,8481860,25688.0,35306,24/07/2025,39988,,,,,,18750.0,6000.0,750.5,187.5,24/07/2025 5:35am,,,12936,TGO59L4J57-2
76902142,8031701,13325.0,35306,24/07/2025,39988,,,,,,7975.0,2800.0,1500.0,1050.0,24/07/2025 5:36am,,,12936,TGO59L4J57-3
76902143,6882307,7175.0,35306,24/07/2025,97341,,,,,,7174.79,0.0,0.21,0.0,24/07/2025 5:37am,,,12936,TGO59QEGYB
76902144,8702798,40200.0,286456,23/07/2025,40147,0.0,,0.0,0.0,0.0,9.93,37190.07,3000.0,0.0,24/07/2025 5:41am,,16758.0,12936,FT252043BNJ5
76903067,8604724,4500.0,286456,23/07/2025,40147,0.0,,0.0,0.0,0.0,0.0,900.0,0.0,3600.0,24/07/2025 5:43am,,16758.0,12936,FT25204200BM
76903068,8093915,15000.0,286456,23/07/2025,39988,0.0,,0.0,0.0,0.0,2076.67,9221.6,3701.73,0.0,24/07/2025 6:03am,,16758.0,12936,FT25204TTJWG
76907842,8793309,1000.0,286456,23/07/2025,97341,0.0,,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,24/07/2025 6:06am,,16758.0,12936,FT25204ZRP4N
76966538,8031701,775.0,35306,24/07/2025,39988,,,,,,775.0,0.0,0.0,0.0,24/07/2025 1:15pm,,,12936,TGO79W2ZT5
76966540,8663480,7200.0,35306,24/07/2025,39988,,,,,,6666.67,533.33,0.0,0.0,24/07/2025 1:17pm,,,12936,TGO0ACN6C2
76972354,8660710,2000.0,35306,24/07/2025,40147,,,,,,486.2,0.0,1504.08,9.72,24/07/2025 2:16pm,,,12936,TGO3BZLNNZ
76973018,8604724,3900.0,286456,24/07/2025,40147,0.0,,0.0,0.0,0.0,0.0,3600.0,0.0,300.0,24/07/2025 2:02pm,,16758.0,12936,FT252055DKG0
76973019,8027635,211840.0,286456,24/07/2025,39988,0.0,,0.0,0.0,0.0,196458.31,10606.67,3700.0,1075.02,15/08/2025 6:44am,,16758.0,12936,FT252056SFWD
76973020,8027635,20000.0,286456,24/07/2025,39988,0.0,,0.0,0.0,0.0,18541.69,0.0,0.0,1458.31,24/07/2025 2:04pm,,16758.0,12936,FT25205474YY
76973021,8093915,5000.0,286456,24/07/2025,39988,0.0,,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,24/07/2025 2:05pm,,16758.0,12936,FT25205DNLCX
76998719,8702407,5000.0,35306,24/07/2025,40147,,,,,,329.87,1670.13,3000.0,0.0,25/07/2025 5:17am,,,12936,TGO9C5J855
77073704,6546787,1680.0,35306,25/07/2025,39988,,,,,,1320.02,0.0,0.0,359.98,25/07/2025 5:38am,,,12936,TGP7E7ZPZ1
77073706,8837086,2000.0,35306,17/07/2025,97341,,,,,,0.0,0.0,2000.0,0.0,25/07/2025 5:43am,,,12936,TGH0FRE0XQ
77151278,8684537,51355.0,35306,25/07/2025,39988,,,,,,13705.0,34650.0,3000.0,0.0,28/07/2025 4:50am,,,12936,TGP4G6FWLE
77151279,8702448,11000.0,35306,25/07/2025,39988,,,,,,8000.0,0.0,3000.0,0.0,28/07/2025 4:52am,,,12936,TGP6G9DWX8
77151280,8630361,10000.0,35306,25/07/2025,40147,,,,,,8643.19,0.0,0.0,1356.81,28/07/2025 4:56am,,,12936,TGP2GV6BXA
77151281,8671909,30000.0,35306,25/07/2025,39988,,,,,,9109.0,17891.0,3000.0,0.0,28/07/2025 4:57am,,,12936,TGP9H4G5DJ
77151282,8591954,10000.0,35306,25/07/2025,97341,,,,,,2519.6,7480.4,0.0,0.0,28/07/2025 4:59am,,,12936,TGP6HRMYRY
77151283,8746888,10000.0,35306,25/07/2025,39988,,,,,,0.0,10000.0,0.0,0.0,28/07/2025 5:00am,,,12936,TGP8IGA74I
77151284,8663480,3000.0,35306,25/07/2025,39988,,,,,,3000.0,0.0,0.0,0.0,28/07/2025 5:02am,,,12936,TGP9IKQTER
77151285,6287000,2000.0,35306,25/07/2025,39988,,,,,,0.0,2000.0,0.0,0.0,28/07/2025 5:03am,,,12936,TGP8IRASCI
77151286,8669821,4000.0,35306,25/07/2025,97341,,,,,,0.0,4000.0,0.0,0.0,28/07/2025 5:05am,,,12936,TGP5IRY8CB
77151287,8837086,2000.0,35306,25/07/2025,97341,,,,,,0.0,2000.0,0.0,0.0,28/07/2025 5:06am,,,12936,TGP9IW7HJB
77151288,8310760,4000.0,35306,26/07/2025,97341,,,,,,3891.44,0.0,108.56,0.0,28/07/2025 5:11am,,,12936,TGQ7J7F28V
77151289,6287000,2500.0,35306,26/07/2025,39988,,,,,,0.0,2500.0,0.0,0.0,28/07/2025 5:13am,,,12936,TGQ4JA5XXY
77151291,7589394,45000.0,35306,26/07/2025,40147,,,,,,21917.33,16800.0,5349.35,933.32,28/07/2025 5:16am,,,12936,TGQ9M0W82Z
77151292,8837086,2000.0,35306,26/07/2025,97341,,,,,,0.0,2000.0,0.0,0.0,28/07/2025 5:18am,,,12936,TGQ5NUFBKL
77151293,8707555,18000.0,35306,26/07/2025,97341,,,,,,3000.0,15000.0,0.0,0.0,28/07/2025 5:19am,,,12936,TGQ0NZ8UG8
77152172,8763533,18000.0,286456,25/07/2025,40147,0.0,,0.0,0.0,0.0,11851.04,6148.96,0.0,0.0,28/07/2025 6:44am,,16758.0,12936,FT2520624Z9F
77155172,8708617,18000.0,286456,26/07/2025,40147,0.0,,0.0,0.0,0.0,0.0,15000.0,3000.0,0.0,28/07/2025 6:46am,,16758.0,12936,FT252073PHTK
77155980,7513281,9000.0,286456,28/07/2025,97341,0.0,,0.0,0.0,0.0,0.0,6322.74,2677.26,0.0,28/07/2025 6:46am,,16758.0,12936,FT25209ZDB3R
77156175,7182936,3687.0,286456,25/07/2025,97341,0.0,,0.0,0.0,0.0,2988.0,599.0,100.0,0.0,28/07/2025 6:16am,,16758.0,12936,FT25206CWPKN-1
77156176,7040843,84642.0,286456,25/07/2025,97341,0.0,,0.0,0.0,0.0,43999.13,21119.52,17029.14,2494.21,28/07/2025 6:16am,,16758.0,12936,FT25206CWPKN-2
77156177,8793309,1500.0,286456,25/07/2025,97341,0.0,,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,28/07/2025 6:21am,,16758.0,12936,FT2520645TB1
77156178,7636536,25510.0,286456,25/07/2025,39988,0.0,,0.0,0.0,0.0,13086.67,9422.4,3000.93,0.0,28/07/2025 6:24am,,16758.0,12936,FT252068XZSL
77156193,8707558,25000.0,286456,26/07/2025,39988,0.0,,0.0,0.0,0.0,4284.93,20715.07,0.0,0.0,28/07/2025 6:34am,,16758.0,12936,FT25207BLX16
77252155,8728050,88952.0,35306,28/07/2025,40147,,,,,,77349.5,11602.43,0.0,0.07,28/07/2025 2:35pm,,,12936,TGS9UQVXDB
77252156,8708640,51020.0,286456,28/07/2025,40147,0.0,,0.0,0.0,0.0,0.0,51020.0,0.0,0.0,28/07/2025 2:41pm,,16758.0,12936,FT252098TZGG
77252157,8707557,5000.0,35306,28/07/2025,39988,,,,,,64.84,4935.16,0.0,0.0,28/07/2025 3:07pm,,,12936,TGS0SY6DS6
77252158,8746888,3000.0,35306,28/07/2025,39988,,,,,,625.07,2374.93,0.0,0.0,28/07/2025 3:09pm,,,12936,TGS1TQKQM3
77252159,7912867,18000.0,35306,28/07/2025,39988,,,,,,0.0,13945.54,2304.44,1750.02,28/07/2025 3:11pm,,,12936,TGS2U3BDR8
77252160,6668933,40239.0,35306,28/07/2025,40147,,,,,,22069.62,13241.75,2499.65,2427.98,28/07/2025 3:13pm,,,12936,TGS4VNL55Y
77252161,8793309,2000.0,286456,28/07/2025,97341,0.0,,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,28/07/2025 3:22pm,,16758.0,12936,FT25209JRXXW
77252162,6180090,29582.0,35305,28/07/2025,39988,0.0,,0.0,0.0,0.0,15569.75,14012.25,0.0,0.0,28/07/2025 3:23pm,,16758.0,12936,FT25209DWZCW
77257030,8837086,2000.0,35306,27/07/2025,97341,,,,,,0.0,2000.0,0.0,0.0,29/07/2025 5:02am,,,12936,TGR9SB2MD3
77257031,7769958,58500.0,35306,28/07/2025,40147,,,,,,37500.0,18000.0,3000.0,0.0,29/07/2025 4:59am,,,12936,TGS0X4NR2Q
77257032,8837086,2000.0,35306,28/07/2025,97341,,,,,,0.0,2000.0,0.0,0.0,29/07/2025 5:05am,,,12936,TGS2X6VO8A
77257033,8285899,43899.0,35306,28/07/2025,40147,,,,,,35211.04,4266.68,2999.04,1422.24,29/07/2025 5:07am,,,12936,TGS9XAI53P
77257035,8708612,129000.0,286456,29/07/2025,40147,0.0,,0.0,0.0,0.0,0.0,126000.0,3000.0,0.0,29/07/2025 6:13am,,16758.0,12936,FT25210Q2Z30
77257036,8708617,3200.0,286456,29/07/2025,40147,0.0,,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,29/07/2025 6:15am,,16758.0,12936,FT25210D1F1T
77335435,8285899,349.0,35306,29/07/2025,40147,,,,,,344.62,0.0,0.0,4.38,29/07/2025 1:11pm,,,12936,TGT9YZDFF7
77384511,8661302,5374.0,35306,29/07/2025,40147,,,,,,1.0,4029.75,0.0,1343.25,29/07/2025 2:19pm,,,12936,TGT5ZKFGXV-1
77384512,8714816,4626.0,35306,29/07/2025,40147,,,,,,0.0,1626.0,3000.0,0.0,29/07/2025 2:20pm,,,12936,TGT5ZKFGXV-2
77384513,8708561,6200.0,286456,29/07/2025,40147,0.0,,0.0,0.0,0.0,5023.0,1005.0,172.0,0.0,29/07/2025 4:38pm,,16758.0,12936,FT25210YV1FS
77384514,8526318,46386.0,35305,29/07/2025,39988,0.0,,0.0,0.0,0.0,37407.33,8978.67,0.0,0.0,29/07/2025 4:41pm,,16758.0,12936,FT25210C5MB3
77384515,7850652,30230.0,286456,29/07/2025,40147,0.0,,0.0,0.0,0.0,22222.22,8007.78,0.0,0.0,29/07/2025 4:43pm,,16758.0,12936,FT25210LV58H
77384516,8746867,18000.0,286456,29/07/2025,40147,0.0,,0.0,0.0,0.0,0.0,15000.0,3000.0,0.0,29/07/2025 4:44pm,,16758.0,12936,FT252109CXC6-1
77384517,8695128,14250.0,286456,29/07/2025,40147,0.0,,0.0,0.0,0.0,8.89,9709.87,0.0,4531.24,29/07/2025 4:45pm,,16758.0,12936,FT252109CXC6-2
77395016,8695082,197250.0,286456,30/07/2025,40147,0.0,,0.0,0.0,0.0,150000.0,22500.0,17250.0,7500.0,30/07/2025 5:09am,,16758.0,12936,FT25211Q18C2
77395017,8793309,2000.0,286456,30/07/2025,97341,0.0,,0.0,0.0,0.0,1444.89,555.11,0.0,0.0,30/07/2025 5:11am,,16758.0,12936,FT25211HYNQX
77395019,8837086,2000.0,35306,29/07/2025,97341,,,,,,336.1,1663.9,0.0,0.0,30/07/2025 5:14am,,,12936,TGT82QS8GI
77395020,8702425,55500.0,35306,29/07/2025,39988,,,,,,0.0,52500.0,3000.0,0.0,30/07/2025 5:16am,,,12936,TGT637JBYW
77395021,7948151,2.0,35306,30/07/2025,39988,,,,,,2.0,0.0,0.0,0.0,30/07/2025 5:17am,,,12936,TGU93O1Y7P
77395022,7052901,14279.0,35306,30/07/2025,40147,0.0,,0.0,0.0,0.0,14278.92,0.0,0.0,0.08,30/07/2025 9:21am,,0.0,12936,TGU93RL38H
77479418,7912867,28000.0,35306,30/07/2025,39988,,,,,,27362.2,54.46,0.0,583.34,30/07/2025 11:49am,,,12936,TGU03ZWS84
77479419,8765396,12391.0,35306,30/07/2025,97341,,,,,,0.0,9391.0,3000.0,0.0,30/07/2025 11:54am,,,12936,TGU24UZWU6
77479421,8338233,21300.0,35306,30/07/2025,97341,,,,,,9300.24,9750.0,2249.76,0.0,30/07/2025 12:07pm,,,12936,TGU84XWPUE
77520844,8512291,8000.0,35306,30/07/2025,39988,,,,,,5137.0,2763.0,100.0,0.0,31/07/2025 5:34am,,,12936,TGU85RX66Q
77520845,8763649,5000.0,35306,30/07/2025,97341,,,,,,3011.0,1989.0,0.0,0.0,31/07/2025 5:35am,,,12936,TGU05S2ZRS
77520846,8728906,13000.0,35306,30/07/2025,40147,,,,,,1837.7,11162.3,0.0,0.0,31/07/2025 5:37am,,,12936,TGU161TSQ1
77523565,6287000,1500.0,35306,30/07/2025,39988,,,,,,0.0,1500.0,0.0,0.0,31/07/2025 5:39am,,,12936,TGU57PCPXD
77523567,8837086,2000.0,35306,30/07/2025,97341,,,,,,2000.0,0.0,0.0,0.0,31/07/2025 5:42am,,,12936,TGU77X51NX
77523568,8630361,11277.0,35306,30/07/2025,40147,,,,,,10739.31,0.0,0.74,536.95,31/07/2025 5:43am,,,12936,TGU27XQM7C
77527174,8746888,0.0,35306,24/07/2025,39988,,,,,,0.0,0.0,0.0,0.0,31/07/2025 6:51am,,,12936,grace 2
77527175,8746888,0.0,35306,24/07/2025,39988,,,,,,0.0,0.0,0.0,0.0,31/07/2025 6:52am,,,12936,grace 3
77527176,8746888,0.0,35306,24/07/2025,39988,,,,,,0.0,0.0,0.0,0.0,31/07/2025 6:49am,,,12936,kageni 1
77527177,8746888,0.0,35306,26/07/2025,39988,,,,,,0.0,0.0,0.0,0.0,31/07/2025 6:53am,,,12936,grace 4
77527178,8746888,0.0,35306,27/07/2025,39988,,,,,,0.0,0.0,0.0,0.0,31/07/2025 6:54am,,,12936,grace 5
77527179,8746888,0.0,35306,27/07/2025,39988,,,,,,0.0,0.0,0.0,0.0,31/07/2025 6:56am,,,12936,grace 6
77527180,7899728,5000.0,35306,24/07/2025,39988,,,,,,0.0,502.19,2942.25,1555.56,31/07/2025 6:50am,,,12936,TGO6DZ1M50
77527181,7899728,15000.0,35306,24/07/2025,39988,,,,,,0.0,15000.0,0.0,0.0,31/07/2025 6:51am,,,12936,TGO6A97DJ8
77527182,7899728,25000.0,35306,24/07/2025,39988,,,,,,12502.19,12497.81,0.0,0.0,31/07/2025 6:52am,,,12936,TGO2AVRMUW
77527183,7899728,10000.0,35306,26/07/2025,39988,,,,,,9472.26,0.0,0.0,527.74,31/07/2025 6:54am,,,12936,TGQ8K2KODO
77527184,7899728,10000.0,35306,27/07/2025,39988,,,,,,9830.86,0.0,0.0,169.14,31/07/2025 6:56am,,,12936,TGR9QMWG5D
77527185,7899728,7950.0,35306,27/07/2025,39988,,,,,,7083.58,0.0,866.42,0.0,31/07/2025 6:57am,,,12936,TGR2QTZJHQ
77617419,8684506,473225.0,35306,31/07/2025,40147,0.0,,0.0,0.0,0.0,411500.0,61725.0,0.0,0.0,31/07/2025 12:57pm,,16758.0,12936,FT25212K6L4D
77626442,8837086,425.0,35306,31/07/2025,97341,,,,,,425.0,0.0,0.0,0.0,31/07/2025 2:04pm,,,12936,TGV18HLUC3
77626443,7589394,2500.0,35306,31/07/2025,40147,,,,,,1416.0,0.0,1013.2,70.8,31/07/2025 2:05pm,,,12936,TGV59LJ0SN
77626444,8714816,15000.0,35306,31/07/2025,40147,,,,,,0.0,15000.0,0.0,0.0,31/07/2025 2:05pm,,,12936,TGV49QQNT6
77626445,8512291,8679.0,35306,31/07/2025,39988,,,,,,8679.0,0.0,0.0,0.0,31/07/2025 2:06pm,,,12936,TGV6A2GAN0
77626446,8765396,10000.0,35306,31/07/2025,97341,,,,,,9892.9,106.18,0.92,0.0,31/07/2025 2:07pm,,,12936,TGV7AD5667
77626447,8728059,37000.0,35306,31/07/2025,40147,,,,,,0.0,34000.0,3000.0,0.0,31/07/2025 2:07pm,,,12936,TGV5AHQ09D
77626448,8338233,2700.0,35306,31/07/2025,97341,,,,,,2700.0,0.0,0.0,0.0,31/07/2025 2:09pm,,,12936,TGV7AJIE5B
77626449,6892901,39460.0,35306,31/07/2025,40147,,,,,,20833.33,15000.0,3001.68,624.99,31/07/2025 2:10pm,,,12936,TGV0AN16R8
77626450,8338233,1500.0,35306,31/07/2025,97341,,,,,,1500.0,0.0,0.0,0.0,31/07/2025 2:10pm,,,12936,TGV3AP9EJL
77626451,7912867,1825.0,35306,31/07/2025,39988,,,,,,1804.47,0.0,2.49,18.04,31/07/2025 2:11pm,,,12936,TGV8AWRR5C
